Phylum,Class,Order,Family,Genus,Species,B8-A,B8-B,B8-C,BA12-A,BA12-B,BA12-C,BB18-A,BB18-B,BB18-C,BL-A,BL-B,BL-C,FD10-A,FD10-B,FD10-C,FD14-A,FD14-B,FD14-C,FD6-A,FD6-B,FD6-C,FRLK-A,FRLK-B,FRLK-C,GN12-A,GN12-B,GN12-C,GW16-A,GW16-B,GW16-C,GW3-A,GW3-B,GW3-C,GYPL-A,GYPL-B,GYPL-C,H11H-A,H11H-B,H11H-C,H24H-A,H24H-B,H24H-C,H7H-A,H7H-B,H7H-C,HW-A,HW-B,HW-C,PC6-A,PC6-B,PC6-C,PF4-A,PF4-B,PF4-C,PG11-A,PG11-B,PG11-C,PMW-A,PMW-B,PMW-C,SHPL-A,SHPL-B,SHPL-C,WABL-A,WABL-B,WABL-C,Control
Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,unclassified_Archaeorhizomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247862,0,0.00010417,0.000203846,0.001298566,0.000895672,0.000343978,0,0,0,0,0,0,0,0,0.000201708,0,0,0.000185839,0,0,0,0,0.018331163,0.003727306,0.059502005,0,0.028597112,9.65E-05,0.008193545,0.009770842,0.000530012,0,0,0,0.000244663,0,0,0,0,0,0.000173984,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium_domesticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004196189,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium_xanthochromaticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543589,0,0,0.000687955,0,0,0,0,0,0.003357465,0.000402762,0,0,0,0,0,0,0,0,0,0,0,0.002475125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013826787,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,unclassified_Cladosporium,0,0,0,0,0.004160637,0,0.000204026,0.000242969,0,0,0,0,0,0,0.002146844,0,0,0.000467484,0,0,0,0,0,0,0,0,0,0,0,0,0.002137731,0,0,0,0,0,0,0.000240471,0,0.001047253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005021056,0.002614019,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_melanogenum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00530736,0,0,0,0,0,0,0,0,0,0.006397469,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercospora,unclassified_Cercospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003783449,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Mycosphaerellales,Neodevriesiaceae,Neodevriesia,Neodevriesia_shakazului,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199491,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Acrodontium,Acrodontium_crateriforme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027516,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Neodendryphiella,Neodendryphiella_michoacanensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,unclassified_Didymellaceae,unclassified_Didymellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306692,0,0,0.00155828,0,0,0,0,0,0,0,0.001206589,0,0,0.000605123,0.000841692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003439499,0,0,0,0,0,0,0,0,0.000954695,0
Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,unclassified_Paraphaeosphaeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003112033,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces,Pseudopithomyces_angolensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001680898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Tremateia,Tremateia_chromolaenae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007566898,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus,Plenodomus_biglobosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001660562,0,0.001823666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Lindgomycetaceae,Clohesyomyces,Clohesyomyces_aquaticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000327582,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Lindgomycetaceae,Hongkongmyces,Hongkongmyces_thailandica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000600568,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Lophiotremataceae,Lophiotrema,Lophiotrema_eburnoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000700403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Lophiotremataceae,Lophiotrema,Lophiotrema_mucilaginosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185897,0,0,0,0,0,0,0,0,0,0,0.000250941,0.000944287,0,0,0,0.000490987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001538111,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Camposporium,Camposporium_septatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,unclassified_Melanommataceae,unclassified_Melanommataceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000996747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_pseudodigitata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002227612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,unclassified_Periconia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001089055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_radicina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004737485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,Phaeosphaeria_oryzae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002227612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,unclassified_Phaeosphaeriaceae,unclassified_Phaeosphaeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001253276,0,0,0,0.000338272,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,unclassified_Alternaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306692,0.001805618,0.000679486,0,0,0.000687955,0,0,0,0,0,0.003882069,0.002243959,0,0,0.001543102,0.001068865,0.00136282,0,0,0,0,0,0,0,0,0.003146244,0,0,0,0,0,0,0,0,0,0,0,0,0.000683605,0.000405962,0,0.018091766,0,0.002129286,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_boeremae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003279632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,unclassified_Curvularia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023015,0,0,0,0,0,0,0,0,0,0,0,0.003712687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002682809,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Neocamarosporium,Neocamarosporium_lamiacearum,0,0,0,0,0,0,0,0,0,0,0.001902417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,unclassified_Pleosporales,unclassified_Pleosporales,unclassified_Pleosporales,0,0.009679638,0,0.001126126,0,0,0.001156148,0.001032619,0.000208529,0,0,0,0,0.003036312,0,0,0,0,0,0,0,0,0,0,0.002070263,0.019567726,0,0.001807082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001618324,0,0.00507792,0,0.009285633,0.004001624,0.011553828,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,Pleosporales,unidentified,Ochrocladosporium,Ochrocladosporium_frigidarii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000460299,0,0,0,0,0,0,0,0,0,0,0,0.004059205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001342025,0,0
Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,unclassified_Sympoventuriaceae,unclassified_Sympoventuriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000419683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,unclassified_Dothideomycetes,unclassified_Dothideomycetes,unclassified_Dothideomycetes,unclassified_Dothideomycetes,0,0,0.000584681,0,0,0,0,0,0,0,0,0,0,0.000185897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000683761,0,0,0,0.001300873,0,0,0,0,0,0,0,9.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Dothideomycetes,unidentified,Gloniaceae,Pseudocenococcum,Pseudocenococcum_floridanum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003259202,0,0
Ascomycota,Dothideomycetes,unidentified,unidentified,Tumularia,Tumularia_aquatica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002905321,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora_reptans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Capronia,Capronia_capucina,0,0,0,0,0,0,0,0.001032619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001438435,0,0,0,0,0,0,0,0,0,0.002854853,0,0,0,0.009270184,0.000160849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00092815,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Veronaea,unidentified,0,0,0,0.000563063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unclassified_Herpotrichiellaceae,unclassified_Herpotrichiellaceae,0,0,0,0,0,0.001094263,0,0,0,0,0,0,0,0,0,0.001875065,0,0,0.000465749,0,5.22E-05,0,0.001025583,0.001341797,0,0,0,0.0004884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,0.002090357,0,0,0,0,0,0,0.006803134,0.000573454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131744,0.009547791,0.009608746,0.001953602,0,0,0,0,0,0,0,0,0.003706301,0,0.009157962,0.00314176,0.016349233,0.000128679,0,0,0,0,0,0,0,0,0,0,0.000214854,0,0,0,0,0,0,0,0,0,0,0,0.000287577,0,0
Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia,Knufia_karalitana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_clavatophorus,0,0,0,0,0,0,6.80E-05,0,0,0,0,0,0,0.000433759,0,0.002257023,0.004824353,0,0.000214961,0.123086625,0,0,0,0,0,0,0,0,0.000403416,0,0,0,0,0,0,0,0,0,0,0.00019041,0.000224732,0.000418208,0,0,0,0,0.000174968,0,0,0,0.000232216,0.000175101,0,0,0,0,0.00103185,0,0,0.000237661,0,0,0,0,0.001054448,0,0.000551167
Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_glabripes,0,0,0,0.00025025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_halophilicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_oryzae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_pseudoterreus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000739595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_reticulatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004414378,0,0,0,0,0.000501882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_tardicrescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179134,0.007854154,0,0,0,0,0,0,0.001611047,0,0,0.002454934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,unclassified_Aspergillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000277787,0.001630767,0,0.002221267,0.031359285,0,0,0,0,0.002258469,0.001836114,0.021116226,0,0.029516574,0.030721751,0.011044943,0,0,0,0,0,0.000951618,0,0,0,0,0.000128679,0,0.006748208,0.000198754,0,0,0,0,0,0,0,0,0,0.000579945,0.000377929,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_bialowiezense,0,0,0,0.00025025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unclassified_Penicillium,0,0.000589623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,unclassified_Aspergillaceae,unclassified_Aspergillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203846,0,0,0,0,0,0,0,0,0,0,0,0.00033618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces_columbinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces_stollii,0,0,0.000389788,0.000688188,0,0,0,0,0,0.000566348,0.001678603,0,0,0,0,0,0,0,0,0,0,0,0,0.000464468,0,0,0,0,0,0,0,0,0,0.233066828,0.001164687,0.204988949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001759015,0,0.000237661,0,0,0.001181739,0.00113205,0.000575153,0.000867905,0
Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces_variabilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Thermomyces,Thermomyces_lanuginosus,0,0,0,0,0,0,0,0,0,0,0,0,0.000149738,0,0,0.001145873,0.002582048,0,0.001540556,0.009631371,0.002089209,0,0,0,0.003826851,0,0,0,0.008202784,0.004769587,0.000559882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Thermomyces,unclassified_Thermomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367223,0.003567319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Onygenales,Onygenales_fam_Incertae_sedis,Malbranchea,Malbranchea_sclerotica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Onygenales,unclassified_Onygenales,unclassified_Onygenales,unclassified_Onygenales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172612,0,0,0.000981974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,unclassified_Eurotiomycetes,unclassified_Eurotiomycetes,unclassified_Eurotiomycetes,unclassified_Eurotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179134,0.000343978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Laboulbeniomycetes,Pyxidiophorales,Pyxidiophoraceae,Pyxidiophora,Pyxidiophora_arvernensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Lecanoromycetes,Ostropales,Stictidaceae,Cyanodermella,Cyanodermella_oleoligni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Chaetomellaceae,Sphaerographium,Sphaerographium_nyssicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002360718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260371,0
Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Coleophoma,Coleophoma_coptospermatis,0,0,0.000389788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Coleophoma,unclassified_Coleophoma,0,0,0,0,0,0,0,0,0,0,0,0,0.000199651,0,0,0,0,0,0,0,0.000156691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005904682,0,0,0,0.000275028,0,0,0,0,0,0,0,0,0,0,0,0,0.00708986,0,0,0,0,0,0.000183722
